CountyName,MedianHomePrice,FIPS,Population,MedianIncome,HousingAffordabilityIndex
"Wadena County, Minnesota",195190,27159,14009,50100,25.66729852963779
"Miller County, Missouri",195130,29131,24643,47288,24.234100343360836
"Saline County, Kansas",195090,20169,54378,55175,28.28181864780358
"Tift County, Georgia",194920,13277,41148,46245,23.725117997127025
"York County, Nebraska",194900,31185,14164,66337,34.03642893791688
"Harney County, Oregon",194890,41025,7454,42095,21.599363743650265
"Greene County, Arkansas",194790,5055,45665,51367,26.370450228451155
"Montague County, Texas",194680,48337,19850,59127,30.37137867269365
"Buchanan County, Iowa",194530,19019,20598,71024,36.51056392330232
"Ashland County, Ohio",194490,39005,52658,58168,29.90796441976451
"Jefferson County, Texas",194470,48245,256755,53613,27.568776675065564
"Campbell County, Tennessee",194440,47013,39388,46110,23.714256325858877
"Bowman County, North Dakota",194120,38011,3024,76447,39.38131052956934
"Rowan County, Kentucky",193930,21205,24654,45681,23.555406590006704
"Gallatin County, Kentucky",193910,21077,8694,54978,28.352328399773093
"Franklin County, Georgia",193880,13119,23256,49636,25.601402929647204
"Delaware County, Iowa",193870,19055,17508,69319,35.75540310517357
"Muskingum County, Ohio",193410,39119,86346,52224,27.001706219947263
"Tazewell County, Illinois",193300,17179,131977,68860,35.62338334195551
"Bosque County, Texas",193280,48035,18275,59328,30.695364238410594
"Jones County, Georgia",193200,13169,28297,61701,31.936335403726705
"St. Joseph County, Michigan",193180,26149,60828,57080,29.54757221244435
"Baldwin County, Georgia",192990,13009,43876,50413,26.122078864189856
"Marshall County, South Dakota",192990,46091,4373,69236,35.875433960308825
"Lawrence County, Tennessee",192750,47099,43967,45721,23.720363164721142
"Cherokee County, Alabama",192740,1019,24975,43475,22.55629345231919
"Allen County, Ohio",192720,39003,102462,55114,28.59796596097966
"Jersey County, Illinois",192660,17083,21533,71655,37.192463407038304
"Bedford County, Pennsylvania",192660,42009,47729,54596,28.33800477525174
"Eureka County, Nevada",192480,32011,1603,68307,35.48784289276808
"Clark County, Wisconsin",192230,55019,34655,57547,29.93653435988139
"Tipton County, Indiana",192160,18159,15290,65983,34.337531223980015
"Murray County, Georgia",192120,13213,39853,53821,28.014261919633558
"Polk County, Tennessee",192030,47139,17502,49446,25.74910170285893
"Levy County, Florida",191880,12075,42392,43029,22.424953095684803
"Nobles County, Minnesota",191780,27105,22223,57101,29.774220460944832
"Florence County, South Carolina",191710,45041,137276,51902,27.073183454175577
"Fulton County, Ohio",191510,39051,42709,65418,34.15905174664508
"Grady County, Georgia",191360,13131,26076,47721,24.937813545150505
"Gaines County, Texas",191310,48165,21167,67728,35.40222675239141
"St. James Parish, Louisiana",191300,22093,20390,56207,29.381599581808675
"Traill County, North Dakota",191240,38097,8008,73113,38.23101861535243
"Colbert County, Alabama",191230,1033,56789,52017,27.20127595042619
"Freestone County, Texas",191030,48161,19478,55910,29.267654295136893
"Buckingham County, Virginia",191020,51029,16832,49841,26.092032247932156
"Thomas County, Kansas",190920,20193,7902,69844,36.58286193169914
"Marshall County, Kentucky",190840,21157,31662,58989,30.910186543701528
"Muscatine County, Iowa",190830,19139,43145,61547,32.25226641513389
"Angelina County, Texas",190750,48005,86584,52377,27.458453473132373
"Matagorda County, Texas",190750,48321,36323,48566,25.4605504587156
"Gasconade County, Missouri",190710,29073,14803,58956,30.913953122542082
"Jackson County, Indiana",190640,18071,45948,59504,31.212757028955096
"Beckham County, Oklahoma",190590,40009,22349,50365,26.42583556325096
"Carroll County, Iowa",190300,19027,20756,61157,32.137151865475566
"Barren County, Kentucky",190270,21009,44277,44254,23.25852735586272
"Boone County, Arkansas",190230,5009,37445,48625,25.561162802922777
"Glacier County, Montana",190230,30035,13827,39441,20.733322819744522
"Merrick County, Nebraska",190080,31121,7687,57778,30.396675084175083
"Young County, Texas",190050,48503,17894,52074,27.40015785319653
"Scotts Bluff County, Nebraska",189940,31157,36229,56588,29.792566073496896
"Jones County, Iowa",189910,19105,20680,63279,33.32052024643252
"Hardy County, West Virginia",189860,54031,14269,46592,24.5401875065838
"Warren County, Tennessee",189680,47177,40801,46189,24.351012231126106
"Cabell County, West Virginia",189680,54011,94622,43779,23.080451286377055
"Hickman County, Tennessee",189670,47081,24848,48527,25.58496335741024
"Pontotoc County, Oklahoma",189350,40123,38102,55862,29.501980459466598
"Oceana County, Michigan",189160,26127,26555,56454,29.844576020300273
"Washington County, Kentucky",189150,21229,11957,59049,31.21808088818398
"Montgomery County, Indiana",189120,18107,37967,58311,30.832804568527916
"Northumberland County, Pennsylvania",189120,42097,91853,51005,26.969648900169208
"Allamakee County, Iowa",188840,19005,14068,59461,31.48750264774412
"Rusk County, Texas",188790,48401,52542,60330,31.956141744795808
"Jasper County, Iowa",188710,19099,37686,63182,33.48100259657676
"Stephens County, Georgia",188690,13257,26641,50194,26.601303725687636
"Pope County, Arkansas",188660,5115,63234,47322,25.08321848828581
"Mecosta County, Michigan",188590,26107,40051,48440,25.685349170157483
"Geary County, Kansas",188530,20061,36514,54664,28.994854930249826
"Pendleton County, Kentucky",188450,21191,14625,57619,30.575218890952506
"Etowah County, Alabama",188330,1055,103468,46984,24.947698189348483
"Ottawa County, Kansas",188230,20143,5778,57455,30.523827232640915
"Powder River County, Montana",188180,30075,1759,55833,29.669996811563397
"San Miguel County, New Mexico",188090,35047,27357,36492,19.401350417353395
"DeKalb County, Missouri",187940,29063,11639,59462,31.638820900287325
"Sanilac County, Michigan",187870,26151,40829,52459,27.9230318837494
"Aroostook County, Maine",187850,23003,67272,47278,25.167953154112322
"Bradford County, Florida",187750,12007,27928,48803,25.993608521970707
"Henry County, Ohio",187700,39069,27618,64513,34.370271710175814
"Blount County, Alabama",187620,1009,58884,52830,28.157978893508158
"Larue County, Kentucky",187620,21123,14768,53555,28.544398251785523
"Madison County, Arkansas",187610,5087,16496,47862,25.511433292468418
"Grant County, Kansas",187560,20067,7430,60417,32.21209213051823
"Somerset County, Maine",187550,23025,50424,47488,25.320181284990667
"Allen County, Kentucky",187170,21003,20604,47495,25.375327242613665
"Montgomery County, Kentucky",187030,21173,28084,49313,26.36635833823451
"Montgomery County, Alabama",186970,1101,229072,52511,28.085254318874686
"Clay County, Tennessee",186920,47027,7568,38709,20.70885940509309
"DeKalb County, Indiana",186910,18033,43059,60757,32.5060189395966
"Mower County, Minnesota",186870,27099,39985,60386,32.31444319580457
"Osage County, Oklahoma",186530,40113,46140,54036,28.969066638074302
"Butler County, Nebraska",186500,31023,8354,64837,34.76514745308311
"Henry County, Kentucky",185610,21103,15691,52301,28.177899897634827
"Lawrence County, Pennsylvania",185590,42073,86311,53106,28.614688291395012
"Hardin County, Texas",185320,48199,56124,65347,35.26170947550183
"Haakon County, South Dakota",185270,46055,1868,51016,27.536028498947484
"Okeechobee County, Florida",185250,12093,39716,47020,25.38191632928475
"Perry County, Ohio",185250,39127,35439,58616,31.64156545209177
"Holt County, Nebraska",185120,31089,10175,60592,32.73120138288677
"Keith County, Nebraska",185120,31101,8312,54303,29.33394554883319
"Pettis County, Missouri",185050,29159,42919,51936,28.065928127533102
"Montgomery County, North Carolina",185010,37123,25891,50618,27.35960218366575
"Jackson County, West Virginia",184900,54035,28011,53165,28.753380205516493
"Cedar County, Nebraska",184850,31027,8401,69490,37.59264268325669
"Dyer County, Tennessee",184770,47045,36975,50245,27.19326730529848
"Kimble County, Texas",184720,48267,4295,55677,30.14129493287137
"Cuming County, Nebraska",184710,31039,9035,63125,34.17519354664068
"Calhoun County, Alabama",184640,1015,116425,50977,27.608860485268632
"Ralls County, Missouri",184630,29173,10318,58829,31.863185831121704
"St. Bernard Parish, Louisiana",184600,22087,43821,52538,28.460455037919825
"Wythe County, Virginia",184480,51197,28347,52726,28.580875975715525
"Caswell County, North Carolina",184410,37033,22785,53279,28.891600238598773
"Grant County, West Virginia",184360,54023,11063,47224,25.615100889563898
"Tucker County, West Virginia",184230,54093,6822,49808,27.03577050426098
"Crawford County, Arkansas",184180,5033,60483,52057,28.264198067108264
"Pearl River County, Mississippi",184180,28109,55972,53855,29.24041698338582
"Cocke County, Tennessee",184160,47029,35896,41558,22.56624674196351
"Washington County, Florida",184070,12133,24906,41806,22.71201173466616
"Sussex County, Virginia",184010,51183,10960,56968,30.959187000706486
"Nodaway County, Missouri",183940,29147,21571,47669,25.91551592910732
"Lawrence County, Alabama",183850,1079,33089,51712,28.12727767201523
"Barnes County, North Dakota",183850,38003,10869,64016,34.81968996464509
"Jackson County, Tennessee",183700,47087,11626,41890,22.80348394120849
"Missaukee County, Michigan",183560,26113,15038,50695,27.617672695576378
"Jackson County, Iowa",183540,19097,19499,65541,35.70938215102975
"LaSalle County, Illinois",183410,17099,109986,62825,34.25385747778202
"Schuyler County, New York",183300,36097,17920,56437,30.78941625750136
"St. John the Baptist Parish, Louisiana",183200,22095,42704,60743,33.15665938864629
"Dakota County, Nebraska",182940,31043,21284,63053,34.46649174592763
"Hardin County, Tennessee",182780,47071,26722,45092,24.670095196410983
"Conejos County, Colorado",182680,8021,7579,38536,21.094810597766585
"Shelby County, Iowa",182610,19165,11750,62222,34.073708997316686
"Wheatland County, Montana",182600,30107,2082,38893,21.299561883899234
"Cherokee County, Oklahoma",182580,40021,47307,47421,25.972724285244826
"Gage County, Nebraska",182510,31067,21706,55000,30.135335050134238
"Darke County, Ohio",182400,39037,51839,57440,31.49122807017544
"Doddridge County, West Virginia",182350,54017,7929,58750,32.21826158486427
"Murray County, Oklahoma",182300,40099,13874,54160,29.70927043335162
"Curry County, New Mexico",182210,35009,48716,51199,28.098896877229567
"Ashtabula County, Ohio",182130,39007,97869,49680,27.277219568440124
"Box Butte County, Nebraska",182100,31013,10821,63366,34.79736408566721
"Hand County, South Dakota",182070,46059,3061,61121,33.57005547316966
"Lincoln Parish, Louisiana",182060,22061,48415,38458,21.123805338899267
"Harvey County, Kansas",182030,20079,34006,60653,33.32033181343734
"Marion County, Missouri",182010,29127,28564,56213,30.884566782044942
"Pendleton County, West Virginia",181950,54071,6249,46506,25.559769167353668
"Guthrie County, Iowa",181910,19077,10599,67625,37.17497663679842
"Northwest Arctic Borough, Alaska",181850,2188,7776,68654,37.75309320868848
"Mahoning County, Ohio",181850,39099,229044,50750,27.907616167170744
"Sutton County, Texas",181770,48435,3417,61538,33.85487154095836
"Lowndes County, Mississippi",181750,28087,58904,49660,27.323246217331498
"Lucas County, Ohio",181650,39095,431212,53176,29.27387833746215
"Linn County, Kansas",181630,20107,9667,52339,28.81627484446402
"Modoc County, California",181610,6049,8723,51090,28.131710808876164
"Huron County, Ohio",181580,39077,58583,59049,32.5195506113008
"Wyandot County, Ohio",181580,39175,21933,61626,33.93875977530565
"Dawes County, Nebraska",181410,31045,8383,51925,28.623008654429192
"Kingsbury County, South Dakota",181340,46077,5131,62634,34.53953898753722
"Russell County, Alabama",181230,1113,58695,44065,24.314407106991116
"Iberville Parish, Louisiana",181180,22047,30651,52994,29.249365272105088
"Benton County, Missouri",181180,29015,19351,45533,25.13136107738161
"San Jacinto County, Texas",181110,48407,27380,46678,25.773286952680692
"Piscataquis County, Maine",180910,23021,16760,46948,25.951025371731802
"Claiborne County, Tennessee",180790,47025,31958,41938,23.19707948448476
"Hopewell city, Virginia",180740,51670,23020,44209,24.459997786876176
"Delta County, Texas",180550,48119,5251,58705,32.514538908889506
"Wayne County, Georgia",180530,13305,30118,45115,24.990306320279178
"Pointe Coupee Parish, Louisiana",180460,22077,20951,50431,27.945805164579408
"Iron County, Wisconsin",180360,55051,6074,48908,27.116877356398316
"Clayton County, Iowa",180100,19043,17173,58148,32.28650749583565
"Freeborn County, Minnesota",180060,27047,30882,59862,33.24558480506498
"Mayes County, Oklahoma",179950,40097,39303,52956,29.4281744929147
"Pershing County, Nevada",179940,32027,6668,62841,34.92330776925642
"Bowie County, Texas",179870,48037,92957,54949,30.549285595152053
"Union County, Florida",179790,12125,16141,55463,30.848768007119414
"Martin County, Indiana",179720,18101,9885,57199,31.826730469619406
"Red Willow County, Nebraska",179480,31145,10724,53387,29.745375529306887
"Price County, Wisconsin",179360,55099,14003,52052,29.020963425512935
"Decatur County, Georgia",179350,13087,29020,45134,25.165319208252022
"Osage County, Kansas",179330,20139,15811,61702,34.40695923716054
"Switzerland County, Indiana",179030,18155,9870,56268,31.429369379433613
"Clark County, Idaho",178970,16033,839,48088,26.86930770520199
"Alcona County, Michigan",178970,26001,10138,46187,25.80711851148237
"Palo Pinto County, Texas",178970,48363,28303,59796,33.41118623232944
"Pike County, Alabama",178940,1109,33176,40106,22.41309936291494
"Lyman County, South Dakota",178860,46085,3746,55977,31.296544783629653
"Bates County, Missouri",178850,29013,16100,52093,29.126642437797035
"Oswego County, New York",178750,36075,118019,61983,34.6758041958042
"Henderson County, Kentucky",178720,21101,45102,53635,30.010631154879142
"Hyde County, North Carolina",178660,37095,4697,48577,27.189633941564985
"Washington County, Maine",178640,23029,31003,46689,26.135803851321093
"Mineral County, West Virginia",178640,54057,27045,57345,32.10087326466637
"Richmond County, Georgia",178610,13245,205772,46237,25.887128380269864
"Gibson County, Indiana",178590,18051,33017,59697,33.42684360826474
"Defiance County, Ohio",178590,39039,38329,65779,36.832409429419336
"Douglas County, Missouri",178550,29067,11808,45125,25.273032763931674
"Camp County, Texas",178550,48063,12498,50947,28.533744049285914
"Putnam County, Illinois",178510,17155,5638,67419,37.767632065430504
"Marinette County, Wisconsin",178500,55075,41720,55694,31.20112044817927
"Crawford County, Missouri",178370,29055,23204,46643,26.149576722543028
"Renville County, North Dakota",178090,38075,2328,71218,39.989892750856306
"Taylor County, Kentucky",178020,21217,25948,56890,31.957083473766996
"Delaware County, Oklahoma",178010,40041,40688,46588,26.171563395314866
"Garfield County, Oklahoma",178010,40047,62628,60732,34.11718442784114
"Keweenaw County, Michigan",177970,26083,2052,54010,30.347811428892513
"Wichita County, Texas",177940,48485,129419,53272,29.938181409463866
"Richland County, North Dakota",177840,38077,16546,62481,35.13326585695007
"Giles County, Virginia",177840,51071,16764,57911,32.56354026090868
"Schoolcraft County, Michigan",177820,26153,8004,54163,30.459453379822293
"Clay County, Iowa",177450,19041,16410,52307,29.477035784728095
"Genesee County, New York",177430,36037,58387,63734,35.92064476131432
"Wexford County, Michigan",177390,26165,33552,54114,30.50566548283443
"Cortland County, New York",177290,36023,46984,62163,35.062891308026394
"White County, Indiana",177090,18181,24593,60327,34.06572929019143
"Langlade County, Wisconsin",177070,55067,19469,53313,30.108431693680465
"Polk County, Texas",177010,48373,49372,52826,29.843511666007572
"Chippewa County, Michigan",176960,26033,37091,53079,29.994914104882458
"Milam County, Texas",176870,48331,24895,52810,29.85808786114095
"Marion County, Ohio",176830,39101,65515,51144,28.922694112989877
"Crittenden County, Arkansas",176720,5035,48338,46452,26.285649615210506
"Cerro Gordo County, Iowa",176660,19033,43185,58271,32.98482961621193
"Martin County, Minnesota",176650,27091,20070,57002,32.26832720067931
"Bryan County, Oklahoma",176630,40013,45809,49225,27.868991677517975
"Adair County, Missouri",176480,29001,25339,46639,26.427357207615593
"Leon County, Texas",176450,48289,15877,48676,27.586285066591103
"Owen County, Indiana",176340,18119,21280,53831,30.52682318248838
"Henderson County, Tennessee",176340,47077,27800,47885,27.15492798003856
"Upshur County, West Virginia",176310,54097,23965,44470,25.222619250184337
"Washington County, Oklahoma",176080,40147,52382,55216,31.358473421172196
"Chickasaw County, Iowa",175990,19037,12021,67146,38.15330416500938
"Early County, Georgia",175930,13099,10813,39665,22.545898937077247
"Day County, South Dakota",175800,46037,5487,52775,30.019908987485778
"Lewis County, New York",175390,36049,26681,60049,34.23741376361252
"Henry County, Alabama",175170,1067,17165,55870,31.89473083290518
"Delta County, Michigan",175100,26041,36836,51117,29.19303255282696
"Cedar County, Missouri",174820,29039,14184,41211,23.57338977233726
"Shannon County, Missouri",174820,29203,7185,41176,23.55336917972772
"Lewis County, Tennessee",174810,47101,12485,38664,22.117727818774668
"Wayne County, Tennessee",174810,47181,16350,45402,25.97219838681998
"Trimble County, Kentucky",174800,21223,8502,62125,35.54061784897025
"Owen County, Kentucky",174780,21187,11160,52450,30.009154365488044
"Clinton County, Indiana",174740,18023,33010,55582,31.80840105299302
"Graham County, North Carolina",174730,37075,8089,41977,24.02392262347622
"Pocahontas County, West Virginia",174700,54075,8006,37225,21.307956496851745
"Petroleum County, Montana",174540,30069,434,54375,31.15331729116535
"Vigo County, Indiana",174350,18167,106523,48552,27.84743332377402
"Beadle County, South Dakota",174350,46005,18959,56692,32.51620303986235
"Hutchinson County, South Dakota",174350,46067,7412,62448,35.81760825924864
"Branch County, Michigan",174230,26023,44677,56077,32.185616713539574
"Williamson County, Illinois",174130,17199,67271,54682,31.402974788950782
"De Baca County, New Mexico",174100,35011,1873,32750,18.811028144744398
"Suwannee County, Florida",174050,12121,43514,47218,27.128985923585176
"Hinds County, Mississippi",174030,28049,230772,46179,26.535080158593345
"Harrison County, Iowa",174020,19085,14589,67950,39.04723594989082
"Natchitoches Parish, Louisiana",173960,22069,37896,33965,19.524603357093582
"Newberry County, South Carolina",173850,45071,37842,50950,29.306873741731376
"Gibson County, Tennessee",173730,47053,50278,49615,28.5586830138721
"Charlotte County, Virginia",173470,51037,11605,45567,26.267942583732058
"Sumter County, Georgia",173410,13261,29690,36687,21.15621936451185
"Cameron Parish, Louisiana",173410,22023,5650,64525,37.20950348884147
"Costilla County, Colorado",173370,8023,3517,35000,20.18803714598835
"Washington County, Indiana",173340,18175,28025,53932,31.11341871466482
"Stone County, Arkansas",173270,5137,12364,32813,18.937496392912795
"Adams County, Illinois",173230,17001,65878,58587,33.820354442071235
"Union County, Indiana",173080,18161,7098,60750,35.099376011093135
"Greenbrier County, West Virginia",172960,54025,33307,41694,24.106151711378352
"Lanier County, Georgia",172780,13173,9874,33956,19.652737585368676
"Marion County, Kentucky",172670,21155,19556,48791,28.256790409451554
"Lincoln County, Oklahoma",172670,40081,33650,54578,31.608270110615628
"Saginaw County, Michigan",172650,26145,190540,52749,30.55256298870547
"Ashland County, Wisconsin",172640,55003,16002,55070,31.898748841519925
"Rush County, Indiana",172530,18139,16706,58887,34.13145539906103
"Hendry County, Florida",172280,12051,39439,38843,22.546436034362667
"Lawrence County, Indiana",172110,18093,45133,60041,34.88524780663529
"Ransom County, North Dakota",172080,38073,5679,67480,39.21431892143189
"Warren County, Mississippi",172040,28149,45141,50686,29.46175308067891
"Guernsey County, Ohio",171930,39059,38542,48434,28.170767172686556
"Clark County, Arkansas",171850,5019,21569,45351,26.38987489089322
"Texas County, Oklahoma",171660,40139,21448,50781,29.58231387626704
"Calhoun County, Texas",171660,48057,20367,61887,36.05207969241524
"Henry County, Missouri",171640,29083,21884,49682,28.94546725704964
"Blaine County, Montana",171600,30005,7051,50847,29.63111888111888
"Highland County, Ohio",171530,39071,43162,52376,30.534600361452807
"Buena Vista city, Virginia",171520,51530,6649,42156,24.577891791044777
"Carter County, Montana",171460,30011,1349,41447,24.17298495275866
"Hamilton County, Texas",171260,48193,8211,44030,25.70944762349644
"Lamar County, Texas",171260,48277,49932,51561,30.106855074156254
"Polk County, Nebraska",171220,31143,5223,66486,38.83074407195421
"Marshall County, Minnesota",171060,27089,9082,64239,37.55349000350754
"Heard County, Georgia",171000,13149,11440,55635,32.53508771929825
"Vance County, North Carolina",170950,37181,42650,45243,26.4656332260895
"Gladwin County, Michigan",170930,26051,25344,48279,28.244895571286495
"Wyoming County, New York",170880,36121,40679,60013,35.11996722846442
"Rusk County, Wisconsin",170780,55107,14182,51978,30.435648202365616
"Upson County, Georgia",170740,13293,27424,43257,25.3350122994026
"Clinton County, Iowa",170700,19045,46589,56345,33.008201523140016
"Union County, New Mexico",170430,35059,4122,37443,21.96972364020419
"Grayson County, Kentucky",170410,21085,26351,40839,23.96514289067543
"Noble County, Oklahoma",170410,40103,11020,62910,36.91684760284021
"Monroe County, Missouri",170400,29137,8643,46441,27.25410798122066
"Carter County, Oklahoma",170270,40019,48102,52906,31.07182709813825
"McNairy County, Tennessee",170210,47109,25916,42691,25.081370072263674
"Peoria County, Illinois",170170,17143,182439,58426,34.333901392724925
"Cherry County, Nebraska",170120,31031,5505,57719,33.928403479896545
"Pierce County, North Dakota",170070,38069,4038,59803,35.16375610042923
"Crockett County, Texas",169990,48105,2939,52731,31.020060003529622
"Howard County, Texas",169990,48227,34620,60260,35.44914406729808
"Roscommon County, Michigan",169930,26143,23458,46218,27.198258106279056
"Fayette County, Ohio",169890,39047,28897,52964,31.175466478309495
"Burleson County, Texas",169870,48051,17687,64109,37.74003649849885
"San Saba County, Texas",169850,48411,5775,46927,27.62849573152782
"Prairie County, Montana",169840,30079,1227,44500,26.201130475741873
"Fulton County, New York",169790,36035,53588,55240,32.53430708522293
"Randolph County, Alabama",169780,1111,21984,47081,27.730592531511366
"Raleigh County, West Virginia",169600,54081,74929,43150,25.442216981132077
"Fentress County, Tennessee",169590,47049,18385,43464,25.62886962674686
"Henry County, Tennessee",169590,47079,32298,43444,25.617076478565952
"Dickey County, North Dakota",169570,38021,5013,58267,34.36162056967624
"Red Lake County, Minnesota",169560,27125,3921,62417,36.81115829205001
"Yellow Medicine County, Minnesota",169560,27173,9616,65014,38.34276952111347
"Sandusky County, Ohio",169490,39143,59013,56414,33.28455956103605
"Dawson County, Nebraska",169430,31047,24031,58402,34.46969249837691
"Crawford County, Pennsylvania",169360,42039,84495,55042,32.5
"Panola County, Texas",169290,48365,22583,54853,32.40179573512907
"Petersburg city, Virginia",169240,51730,33229,44890,26.52446230205625
"Love County, Oklahoma",169170,40085,10105,55568,32.8474315777029
"Scott County, Missouri",169150,29201,38161,50556,29.888264853680163
"Torrance County, New Mexico",169140,35057,15150,44819,26.49816719877025
"Butler County, Iowa",169110,19023,14421,61109,36.135651351191534
"Clark County, South Dakota",169100,46025,3791,54473,32.21348314606742
"Woods County, Oklahoma",169030,40151,8731,55933,33.09057563746081
"Bennett County, South Dakota",168960,46007,3411,40664,24.067234848484848
"Trumbull County, Ohio",168900,39155,202199,50258,29.756068679692127
"Cherokee County, Texas",168870,48073,50564,54222,32.10872268608989
"Clarendon County, South Carolina",168750,45027,31613,45542,26.98785185185185
"Steuben County, New York",168700,36101,94153,58652,34.76704208654416
"Sheridan County, Montana",168670,30091,3522,58786,34.8526708958321
"Jackson County, Minnesota",168610,27063,10016,64134,38.03688986418362
"Warren County, Indiana",168520,18171,8430,68136,40.43199620223119
"Ozark County, Missouri",168320,29153,8664,36402,21.626663498098857
"Putnam County, Florida",168300,12107,73147,39975,23.752228163992868
"Marion County, West Virginia",168130,54049,56256,55094,32.76869089395111
"Lawrence County, Missouri",168050,29109,38123,46923,27.922047009818506
"Anderson County, Texas",167890,48001,58133,49736,29.624158675323127
"Laclede County, Missouri",167770,29105,35898,46968,27.99546998867497
"Ohio County, West Virginia",167720,54069,42443,51516,30.71547817791557
"Halifax County, Virginia",167620,51083,34228,45962,27.420355566161557
"Crawford County, Michigan",167490,26039,13102,54240,32.38402292674189
"Clarion County, Pennsylvania",167400,42031,37571,53096,31.71804062126643
"Henry County, Iowa",167390,19087,20488,58767,35.10783200908059
"Clay County, Alabama",167320,1027,14184,45163,26.99199139373655
"Gilliam County, Oregon",167320,41021,1954,51705,30.90186469041358
"McCormick County, South Carolina",167300,45065,9584,53193,31.79497907949791
"Buena Vista County, Iowa",167250,19021,20723,53645,32.07473841554559
"Clay County, Texas",167030,48077,10236,69967,41.88888223672394
"Howell County, Missouri",166940,29091,39753,43200,25.87756080028753
"Livingston County, Missouri",166940,29117,15001,54309,32.5320474421948
"Haywood County, Tennessee",166830,47075,17912,39952,23.947731223401068
"Edmunds County, South Dakota",166770,46045,4005,69732,41.81327576902321
"Johnson County, Kentucky",166750,21115,22794,41489,24.88095952023988
"Wayne County, Indiana",166580,18177,66588,49952,29.98679313242886
"Roberts County, South Dakota",166480,46109,10254,53618,32.20687169629986
"Todd County, Kentucky",166470,21219,12206,54823,32.93266053943654
"Conway County, Arkansas",166430,5029,20687,45812,27.526287328005765
"Montgomery County, Arkansas",166430,5097,8525,41032,24.65420897674698
"Menominee County, Michigan",166340,26109,23477,52457,31.53601058073825
"Fulton County, Indiana",166310,18049,20400,56885,34.2041969815405
"Muskogee County, Oklahoma",166270,40101,66881,44166,26.56281951043484
"Baca County, Colorado",166190,8009,3519,39891,24.003249292977916
"Chippewa County, Minnesota",166160,27023,12509,59051,35.53863745787193
"Sargent County, North Dakota",166070,38081,3839,67467,40.62563979044981
"Sherman County, Kansas",166050,20181,5965,58830,35.42908762420958
"DeSoto County, Florida",165940,12027,34027,39945,24.071953718211404
"Grant County, Arkansas",165930,5053,17912,62479,37.65382992828301
"Clarke County, Iowa",165930,19039,9736,58617,35.32634243355632
"Robertson County, Texas",165910,48395,16839,55709,33.57784340907721
"Randolph County, Missouri",165840,29175,24880,51403,30.995537867824407
"Houston County, Texas",165650,48225,22288,43644,26.34711741623906
"Patrick County, Virginia",165530,51141,17661,47215,28.523530477858998
"Houghton County, Michigan",165480,26061,37485,48623,29.38300700991056
"Monroe County, West Virginia",165440,54063,12492,47417,28.661146034816248
"Bland County, Virginia",165250,51021,6278,54556,33.01422087745839
"Harrison County, West Virginia",165180,54033,66222,54124,32.766678774670055
"Marshall County, Mississippi",165160,28093,34031,42968,26.015984499878908
"Meriwether County, Georgia",165110,13199,20659,46789,28.338077645206226
"Mitchell County, Iowa",165000,19131,10526,60991,36.96424242424242
"Perkins County, Nebraska",164890,31135,2865,57250,34.72011644126387
"Davis County, Iowa",164870,19051,9066,76755,46.55486140595621
"Meade County, Kansas",164840,20119,4089,66042,40.06430478039311
"McDuffie County, Georgia",164810,13189,21727,50721,30.77543838359323
"Live Oak County, Texas",164800,48297,11378,52870,32.081310679611654
"Pittsburg County, Oklahoma",164750,40121,43836,49669,30.148103186646434
"Calhoun County, South Carolina",164600,45017,14198,52491,31.89003645200486
"Greensville County, Virginia",164550,51081,11465,53063,32.247341233667576
"Laurel County, Kentucky",164500,21125,62090,46604,28.330699088145895
"Sedgwick County, Colorado",164490,8115,2459,44405,26.99556204024561
"Geneva County, Alabama",164470,1061,26604,43581,26.497841551650758
"Lee County, Illinois",164470,17103,34373,62250,37.84884781419104
"Madison County, Texas",164380,48313,13579,59923,36.45394816887699
"Otero County, New Mexico",164290,35035,67298,46949,28.576906689390714
"Gonzales County, Texas",164240,48177,19720,55698,33.912566975158306
"Evans County, Georgia",164220,13109,10761,49325,30.035927414444036
"Van Buren County, Tennessee",164070,47175,6083,44444,27.08843786188822
"Madison County, Missouri",164040,29123,12597,50529,30.80285296269203
"Broome County, New York",163990,36007,198591,53982,32.917860845173486
"Starke County, Indiana",163960,18149,23275,52802,32.20419614540131
"Preston County, West Virginia",163960,54077,34266,55755,34.00524518175165
"Colfax County, New Mexico",163890,35007,12406,39483,24.091158704008787
"Perry County, Indiana",163820,18123,19151,54387,33.19924307166402
"Gallia County, Ohio",163780,39053,29369,50773,31.00073269019416
"Huron County, Michigan",163760,26063,31542,51924,31.707376648754277
"Armstrong County, Pennsylvania",163680,42005,65967,56838,34.72507331378299
"Carroll County, Virginia",163580,51035,29123,45220,27.643966255043406
"Grant County, New Mexico",163500,35017,28178,39429,24.11559633027523
"Rock Island County, Illinois",163380,17161,144694,58974,36.09621740727139
"Presque Isle County, Michigan",163330,26141,12976,52181,31.948203024551518
"Scott County, Virginia",163240,51169,21576,42561,26.072653761333008
"Graves County, Kentucky",163230,21083,36796,48187,29.520921399252586
"Stephens County, Oklahoma",163230,40137,42983,53470,32.7574588004656
"Redwood County, Minnesota",163160,27127,15435,59638,36.55185094385879
"Alleghany County, Virginia",163160,51005,15266,49705,30.463961755332193
"Limestone County, Texas",163120,48293,22252,49507,30.35004904364885
"Harlan County, Nebraska",162960,31083,3216,59432,36.47029945999018
